                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.1950  26.8140  0.96419E+00  0.95823E+00  0.23344E-05  0.95491E+00  0.91740E+00  0.23337E-05  0.91382E+00
   10.5890   3.1950  26.8240  0.96065E+00  0.95480E+00  0.23117E-05  0.95149E+00  0.91409E+00  0.23109E-05  0.91054E+00
   10.5890   3.1950  26.8340  0.95712E+00  0.95117E+00  0.22892E-05  0.94789E+00  0.91060E+00  0.22885E-05  0.90706E+00
   10.5890   3.1950  26.8440  0.95361E+00  0.94757E+00  0.22670E-05  0.94429E+00  0.90712E+00  0.22663E-05  0.90360E+00
   10.5890   3.1950  26.8540  0.95010E+00  0.94397E+00  0.22451E-05  0.94071E+00  0.90365E+00  0.22443E-05  0.90014E+00
   10.5890   3.1950  26.8640  0.94661E+00  0.94038E+00  0.22235E-05  0.93714E+00  0.90019E+00  0.22227E-05  0.89670E+00
   10.5890   3.1950  26.8740  0.94312E+00  0.93681E+00  0.22021E-05  0.93359E+00  0.89674E+00  0.22013E-05  0.89327E+00
   10.5890   3.1950  26.8840  0.93965E+00  0.93325E+00  0.21809E-05  0.93004E+00  0.89331E+00  0.21801E-05  0.88985E+00
   10.5890   3.1950  26.8940  0.93619E+00  0.92970E+00  0.21601E-05  0.92651E+00  0.88988E+00  0.21593E-05  0.88644E+00
   10.5890   3.1950  26.9040  0.93274E+00  0.92616E+00  0.21395E-05  0.92298E+00  0.88647E+00  0.21387E-05  0.88304E+00
   10.5890   3.1950  26.9140  0.92929E+00  0.92263E+00  0.21191E-05  0.91947E+00  0.88306E+00  0.21183E-05  0.87966E+00
   10.5890   3.1950  26.9240  0.92586E+00  0.91912E+00  0.20990E-05  0.91597E+00  0.87967E+00  0.20982E-05  0.87628E+00
   10.5890   3.1950  26.9340  0.92244E+00  0.91561E+00  0.20791E-05  0.91248E+00  0.87629E+00  0.20783E-05  0.87291E+00
   10.5890   3.1950  26.9440  0.91903E+00  0.91211E+00  0.20595E-05  0.90899E+00  0.87292E+00  0.20587E-05  0.86955E+00
   10.5890   3.1950  26.9540  0.91563E+00  0.90863E+00  0.20401E-05  0.90552E+00  0.86955E+00  0.20393E-05  0.86621E+00
   10.5890   3.1950  26.9640  0.91224E+00  0.90516E+00  0.20210E-05  0.90207E+00  0.86620E+00  0.20202E-05  0.86287E+00
   10.5890   3.1950  26.9740  0.90886E+00  0.90169E+00  0.20021E-05  0.89862E+00  0.86286E+00  0.20012E-05  0.85955E+00
   10.5890   3.1950  26.9840  0.90549E+00  0.89825E+00  0.19834E-05  0.89518E+00  0.85954E+00  0.19826E-05  0.85624E+00
   10.5890   3.1950  26.9940  0.90214E+00  0.89480E+00  0.19649E-05  0.89175E+00  0.85621E+00  0.19641E-05  0.85293E+00
   10.5890   3.1950  27.0040  0.89879E+00  0.89137E+00  0.19467E-05  0.88834E+00  0.85290E+00  0.19459E-05  0.84964E+00
   10.5890   3.1950  27.0140  0.89545E+00  0.88795E+00  0.19287E-05  0.88493E+00  0.84960E+00  0.19279E-05  0.84635E+00
   10.5890   3.1950  27.0240  0.89212E+00  0.88454E+00  0.19109E-05  0.88153E+00  0.84631E+00  0.19101E-05  0.84308E+00
   10.5890   3.1950  27.0340  0.88880E+00  0.88114E+00  0.18934E-05  0.87815E+00  0.84304E+00  0.18925E-05  0.83982E+00
   10.5890   3.1950  27.0440  0.88550E+00  0.87775E+00  0.18760E-05  0.87478E+00  0.83977E+00  0.18752E-05  0.83657E+00
   10.5890   3.1950  27.0540  0.88220E+00  0.87427E+00  0.18589E-05  0.87131E+00  0.83641E+00  0.18580E-05  0.83323E+00
   10.5890   3.1950  27.0640  0.87891E+00  0.87076E+00  0.18419E-05  0.86781E+00  0.83303E+00  0.18411E-05  0.82985E+00
   10.5890   3.1950  27.0740  0.87563E+00  0.86736E+00  0.18252E-05  0.86443E+00  0.82975E+00  0.18243E-05  0.82659E+00
   10.5890   3.1950  27.0840  0.87237E+00  0.86404E+00  0.18087E-05  0.86112E+00  0.82654E+00  0.18079E-05  0.82339E+00
   10.5890   3.1950  27.0940  0.86911E+00  0.86083E+00  0.17924E-05  0.85793E+00  0.82346E+00  0.17915E-05  0.82033E+00
   10.5890   3.1950  27.1040  0.86586E+00  0.85752E+00  0.17762E-05  0.85462E+00  0.82026E+00  0.17754E-05  0.81715E+00
   10.5890   3.1950  27.1140  0.86262E+00  0.85419E+00  0.17603E-05  0.85131E+00  0.81705E+00  0.17594E-05  0.81396E+00
   10.5890   3.1950  27.1240  0.85940E+00  0.85092E+00  0.17445E-05  0.84806E+00  0.81390E+00  0.17437E-05  0.81082E+00
   10.5890   3.1950  27.1340  0.85618E+00  0.84761E+00  0.17290E-05  0.84476E+00  0.81072E+00  0.17282E-05  0.80765E+00
   10.5890   3.1950  27.1440  0.85297E+00  0.84435E+00  0.17136E-05  0.84151E+00  0.80757E+00  0.17128E-05  0.80451E+00
   10.5890   3.1950  27.1540  0.84977E+00  0.84110E+00  0.16985E-05  0.83828E+00  0.80444E+00  0.16976E-05  0.80140E+00
   10.5890   3.1950  27.1640  0.84659E+00  0.83786E+00  0.16835E-05  0.83505E+00  0.80132E+00  0.16826E-05  0.79829E+00
   10.5890   3.1950  27.1740  0.84341E+00  0.83457E+00  0.16687E-05  0.83177E+00  0.79814E+00  0.16678E-05  0.79513E+00
   10.5890   3.1950  27.1840  0.84024E+00  0.83134E+00  0.16540E-05  0.82856E+00  0.79503E+00  0.16532E-05  0.79203E+00
   10.5890   3.2050  23.9940  0.24855E+01  0.25559E+01  0.49025E-04  0.25435E+01  0.24675E+01  0.49066E-04  0.24541E+01
   10.5890   3.2050  24.0040  0.24776E+01  0.25475E+01  0.48501E-04  0.25351E+01  0.24593E+01  0.48542E-04  0.24460E+01
   10.5890   3.2050  24.0140  0.24698E+01  0.25391E+01  0.47983E-04  0.25268E+01  0.24511E+01  0.48023E-04  0.24379E+01
   10.5890   3.2050  24.0240  0.24620E+01  0.25313E+01  0.47471E-04  0.25190E+01  0.24435E+01  0.47510E-04  0.24303E+01
   10.5890   3.2050  24.0340  0.24542E+01  0.25229E+01  0.46962E-04  0.25107E+01  0.24354E+01  0.47001E-04  0.24222E+01
   10.5890   3.2050  24.0440  0.24464E+01  0.25146E+01  0.46460E-04  0.25024E+01  0.24272E+01  0.46497E-04  0.24142E+01
   10.5890   3.2050  24.0540  0.24386E+01  0.25062E+01  0.45962E-04  0.24942E+01  0.24191E+01  0.45999E-04  0.24061E+01
   10.5890   3.2050  24.0640  0.24309E+01  0.24979E+01  0.45469E-04  0.24859E+01  0.24110E+01  0.45506E-04  0.23981E+01
   10.5890   3.2050  24.0740  0.24232E+01  0.24897E+01  0.44982E-04  0.24777E+01  0.24030E+01  0.45018E-04  0.23901E+01
   10.5890   3.2050  24.0840  0.24155E+01  0.24814E+01  0.44499E-04  0.24695E+01  0.23950E+01  0.44534E-04  0.23821E+01
   10.5890   3.2050  24.0940  0.24078E+01  0.24732E+01  0.44021E-04  0.24614E+01  0.23870E+01  0.44056E-04  0.23742E+01
   10.5890   3.2050  24.1040  0.24002E+01  0.24650E+01  0.43548E-04  0.24532E+01  0.23790E+01  0.43582E-04  0.23663E+01
   10.5890   3.2050  24.1140  0.23925E+01  0.24568E+01  0.43080E-04  0.24451E+01  0.23710E+01  0.43113E-04  0.23583E+01
   10.5890   3.2050  24.1240  0.23849E+01  0.24487E+01  0.42616E-04  0.24370E+01  0.23631E+01  0.42649E-04  0.23505E+01
   10.5890   3.2050  24.1340  0.23773E+01  0.24405E+01  0.42157E-04  0.24289E+01  0.23552E+01  0.42190E-04  0.23426E+01
   10.5890   3.2050  24.1440  0.23698E+01  0.24321E+01  0.41703E-04  0.24206E+01  0.23469E+01  0.41735E-04  0.23345E+01
   10.5890   3.2050  24.1540  0.23622E+01  0.24241E+01  0.41254E-04  0.24126E+01  0.23391E+01  0.41285E-04  0.23267E+01
   10.5890   3.2050  24.1640  0.23547E+01  0.24161E+01  0.40808E-04  0.24046E+01  0.23313E+01  0.40839E-04  0.23189E+01
   10.5890   3.2050  24.1740  0.23472E+01  0.24081E+01  0.40369E-04  0.23967E+01  0.23235E+01  0.40399E-04  0.23112E+01
   10.5890   3.2050  24.1840  0.23397E+01  0.24001E+01  0.39932E-04  0.23888E+01  0.23157E+01  0.39962E-04  0.23035E+01
   10.5890   3.2050  24.1940  0.23322E+01  0.23921E+01  0.39501E-04  0.23808E+01  0.23080E+01  0.39530E-04  0.22958E+01
   10.5890   3.2050  24.2040  0.23248E+01  0.23842E+01  0.39073E-04  0.23730E+01  0.23002E+01  0.39102E-04  0.22881E+01
   10.5890   3.2050  24.2140  0.23174E+01  0.23763E+01  0.38651E-04  0.23651E+01  0.22925E+01  0.38679E-04  0.22805E+01
   10.5890   3.2050  24.2240  0.23099E+01  0.23684E+01  0.38232E-04  0.23573E+01  0.22849E+01  0.38260E-04  0.22729E+01
   10.5890   3.2050  24.2340  0.23026E+01  0.23606E+01  0.37818E-04  0.23495E+01  0.22772E+01  0.37845E-04  0.22653E+01
   10.5890   3.2050  24.2440  0.22952E+01  0.23528E+01  0.37408E-04  0.23417E+01  0.22696E+01  0.37435E-04  0.22577E+01
   10.5890   3.2050  24.2540  0.22879E+01  0.23450E+01  0.37002E-04  0.23340E+01  0.22620E+01  0.37029E-04  0.22502E+01
   10.5890   3.2050  24.2640  0.22805E+01  0.23372E+01  0.36600E-04  0.23262E+01  0.22544E+01  0.36627E-04  0.22427E+01
   10.5890   3.2050  24.2740  0.22732E+01  0.23293E+01  0.36203E-04  0.23185E+01  0.22468E+01  0.36229E-04  0.22351E+01
   10.5890   3.2050  24.2840  0.22659E+01  0.23216E+01  0.35809E-04  0.23108E+01  0.22393E+01  0.35835E-04  0.22276E+01
   10.5890   3.2050  24.2940  0.22587E+01  0.23139E+01  0.35420E-04  0.23031E+01  0.22318E+01  0.35445E-04  0.22202E+01
   10.5890   3.2050  24.3040  0.22514E+01  0.23062E+01  0.35035E-04  0.22954E+01  0.22243E+01  0.35059E-04  0.22127E+01
   10.5890   3.2050  24.3140  0.22442E+01  0.22985E+01  0.34653E-04  0.22878E+01  0.22168E+01  0.34677E-04  0.22053E+01
   10.5890   3.2050  24.3240  0.22370E+01  0.22908E+01  0.34276E-04  0.22802E+01  0.22093E+01  0.34299E-04  0.21979E+01
   10.5890   3.2050  24.3340  0.22298E+01  0.22832E+01  0.33902E-04  0.22726E+01  0.22019E+01  0.33925E-04  0.21905E+01
   10.5890   3.2050  24.3440  0.22227E+01  0.22755E+01  0.33532E-04  0.22650E+01  0.21945E+01  0.33555E-04  0.21832E+01
   10.5890   3.2050  24.3540  0.22155E+01  0.22680E+01  0.33166E-04  0.22575E+01  0.21871E+01  0.33189E-04  0.21758E+01
   10.5890   3.2050  24.3640  0.22084E+01  0.22604E+01  0.32804E-04  0.22500E+01  0.21798E+01  0.32826E-04  0.21685E+01
   10.5890   3.2050  24.3740  0.22013E+01  0.22528E+01  0.32450E-04  0.22425E+01  0.21724E+01  0.32472E-04  0.21612E+01
   10.5890   3.2050  24.3840  0.21942E+01  0.22452E+01  0.32091E-04  0.22350E+01  0.21650E+01  0.32112E-04  0.21539E+01
   10.5890   3.2050  24.3940  0.21871E+01  0.22377E+01  0.31740E-04  0.22275E+01  0.21577E+01  0.31761E-04  0.21466E+01
   10.5890   3.2050  24.4040  0.21801E+01  0.22302E+01  0.31392E-04  0.22200E+01  0.21503E+01  0.31413E-04  0.21393E+01
   10.5890   3.2050  24.4140  0.21731E+01  0.22227E+01  0.31049E-04  0.22126E+01  0.21431E+01  0.31069E-04  0.21321E+01
   10.5890   3.2050  24.4240  0.21660E+01  0.22153E+01  0.30708E-04  0.22052E+01  0.21358E+01  0.30728E-04  0.21249E+01
   10.5890   3.2050  24.4340  0.21591E+01  0.22079E+01  0.30372E-04  0.21978E+01  0.21286E+01  0.30391E-04  0.21177E+01
   10.5890   3.2050  24.4440  0.21521E+01  0.22005E+01  0.30038E-04  0.21904E+01  0.21214E+01  0.30058E-04  0.21106E+01
   10.5890   3.2050  24.4540  0.21451E+01  0.21931E+01  0.29709E-04  0.21831E+01  0.21142E+01  0.29728E-04  0.21035E+01
   10.5890   3.2050  24.4640  0.21382E+01  0.21857E+01  0.29382E-04  0.21758E+01  0.21070E+01  0.29401E-04  0.20964E+01
   10.5890   3.2050  24.4740  0.21313E+01  0.21784E+01  0.29059E-04  0.21685E+01  0.20999E+01  0.29077E-04  0.20893E+01
   10.5890   3.2050  24.4840  0.21244E+01  0.21711E+01  0.28740E-04  0.21613E+01  0.20928E+01  0.28758E-04  0.20823E+01
   10.5890   3.2050  24.4940  0.21175E+01  0.21638E+01  0.28424E-04  0.21540E+01  0.20857E+01  0.28442E-04  0.20752E+01
   10.5890   3.2050  24.5040  0.21107E+01  0.21565E+01  0.28111E-04  0.21468E+01  0.20787E+01  0.28128E-04  0.20682E+01
   10.5890   3.2050  24.5140  0.21038E+01  0.21491E+01  0.27801E-04  0.21394E+01  0.20714E+01  0.27818E-04  0.20610E+01
   10.5890   3.2050  24.5240  0.20970E+01  0.21418E+01  0.27495E-04  0.21322E+01  0.20644E+01  0.27512E-04  0.20540E+01
   10.5890   3.2050  24.5340  0.20902E+01  0.21346E+01  0.27192E-04  0.21250E+01  0.20573E+01  0.27208E-04  0.20470E+01
   10.5890   3.2050  24.5440  0.20834E+01  0.21274E+01  0.26892E-04  0.21179E+01  0.20503E+01  0.26908E-04  0.20400E+01
   10.5890   3.2050  24.5540  0.20767E+01  0.21203E+01  0.26595E-04  0.21108E+01  0.20434E+01  0.26611E-04  0.20331E+01
   10.5890   3.2050  24.5640  0.20699E+01  0.21131E+01  0.26301E-04  0.21037E+01  0.20364E+01  0.26317E-04  0.20263E+01
   10.5890   3.2050  24.5740  0.20632E+01  0.21060E+01  0.26011E-04  0.20966E+01  0.20295E+01  0.26026E-04  0.20194E+01
   10.5890   3.2050  24.5840  0.20565E+01  0.20996E+01  0.25723E-04  0.20902E+01  0.20233E+01  0.25738E-04  0.20132E+01
   10.5890   3.2050  24.5940  0.20498E+01  0.20926E+01  0.25439E-04  0.20833E+01  0.20165E+01  0.25454E-04  0.20065E+01
   10.5890   3.2050  24.6040  0.20431E+01  0.20848E+01  0.25157E-04  0.20755E+01  0.20089E+01  0.25172E-04  0.19989E+01
   10.5890   3.2050  24.6140  0.20365E+01  0.20777E+01  0.24879E-04  0.20685E+01  0.20020E+01  0.24893E-04  0.19921E+01
   10.5890   3.2050  24.6240  0.20299E+01  0.20707E+01  0.24603E-04  0.20615E+01  0.19952E+01  0.24617E-04  0.19853E+01
   10.5890   3.2050  24.6340  0.20232E+01  0.20637E+01  0.24330E-04  0.20546E+01  0.19884E+01  0.24344E-04  0.19785E+01
   10.5890   3.2050  24.6440  0.20166E+01  0.20567E+01  0.24061E-04  0.20476E+01  0.19816E+01  0.24074E-04  0.19718E+01
   10.5890   3.2050  24.6540  0.20101E+01  0.20497E+01  0.23794E-04  0.20406E+01  0.19748E+01  0.23807E-04  0.19650E+01
   10.5890   3.2050  24.6640  0.20035E+01  0.20433E+01  0.23530E-04  0.20343E+01  0.19686E+01  0.23543E-04  0.19589E+01
   10.5890   3.2050  24.6740  0.19970E+01  0.20364E+01  0.23268E-04  0.20274E+01  0.19618E+01  0.23281E-04  0.19521E+01
   10.5890   3.2050  24.6840  0.19905E+01  0.20294E+01  0.23009E-04  0.20205E+01  0.19550E+01  0.23022E-04  0.19454E+01
   10.5890   3.2050  24.6940  0.19839E+01  0.20225E+01  0.22754E-04  0.20136E+01  0.19483E+01  0.22766E-04  0.19387E+01
   10.5890   3.2050  24.7040  0.19775E+01  0.20156E+01  0.22501E-04  0.20068E+01  0.19416E+01  0.22513E-04  0.19321E+01
   10.5890   3.2050  24.7140  0.19710E+01  0.20088E+01  0.22251E-04  0.19999E+01  0.19350E+01  0.22263E-04  0.19255E+01
   10.5890   3.2050  24.7240  0.19645E+01  0.20019E+01  0.22003E-04  0.19932E+01  0.19283E+01  0.22015E-04  0.19189E+01
   10.5890   3.2050  24.7340  0.19581E+01  0.19951E+01  0.21758E-04  0.19864E+01  0.19217E+01  0.21769E-04  0.19123E+01
   10.5890   3.2050  24.7440  0.19517E+01  0.19883E+01  0.21516E-04  0.19796E+01  0.19151E+01  0.21527E-04  0.19057E+01
   10.5890   3.2050  24.7540  0.19453E+01  0.19815E+01  0.21276E-04  0.19729E+01  0.19085E+01  0.21287E-04  0.18992E+01
   10.5890   3.2050  24.7640  0.19389E+01  0.19744E+01  0.21039E-04  0.19658E+01  0.19016E+01  0.21049E-04  0.18923E+01
   10.5890   3.2050  24.7740  0.19326E+01  0.19677E+01  0.20804E-04  0.19592E+01  0.18951E+01  0.20814E-04  0.18859E+01
   10.5890   3.2050  24.7840  0.19262E+01  0.19610E+01  0.20572E-04  0.19525E+01  0.18886E+01  0.20582E-04  0.18794E+01
   10.5890   3.2050  24.7940  0.19199E+01  0.19543E+01  0.20342E-04  0.19458E+01  0.18821E+01  0.20352E-04  0.18730E+01
   10.5890   3.2050  24.8040  0.19136E+01  0.19477E+01  0.20115E-04  0.19392E+01  0.18756E+01  0.20125E-04  0.18665E+01
   10.5890   3.2050  24.8140  0.19073E+01  0.19410E+01  0.19888E-04  0.19326E+01  0.18691E+01  0.19897E-04  0.18601E+01
   10.5890   3.2050  24.8240  0.19010E+01  0.19344E+01  0.19665E-04  0.19260E+01  0.18627E+01  0.19675E-04  0.18537E+01
   10.5890   3.2050  24.8340  0.18948E+01  0.19278E+01  0.19445E-04  0.19194E+01  0.18563E+01  0.19455E-04  0.18473E+01
   10.5890   3.2050  24.8440  0.18885E+01  0.19212E+01  0.19228E-04  0.19129E+01  0.18499E+01  0.19237E-04  0.18409E+01
   10.5890   3.2050  24.8540  0.18823E+01  0.19146E+01  0.19012E-04  0.19064E+01  0.18435E+01  0.19021E-04  0.18346E+01
   10.5890   3.2050  24.8640  0.18761E+01  0.19081E+01  0.18799E-04  0.18999E+01  0.18371E+01  0.18808E-04  0.18283E+01
   10.5890   3.2050  24.8740  0.18699E+01  0.19015E+01  0.18589E-04  0.18933E+01  0.18307E+01  0.18597E-04  0.18219E+01
   10.5890   3.2050  24.8840  0.18637E+01  0.18950E+01  0.18380E-04  0.18869E+01  0.18244E+01  0.18389E-04  0.18157E+01
   10.5890   3.2050  24.8940  0.18576E+01  0.18885E+01  0.18177E-04  0.18804E+01  0.18181E+01  0.18185E-04  0.18094E+01
   10.5890   3.2050  24.9040  0.18515E+01  0.18820E+01  0.17972E-04  0.18740E+01  0.18118E+01  0.17981E-04  0.18032E+01
   10.5890   3.2050  24.9140  0.18453E+01  0.18756E+01  0.17771E-04  0.18676E+01  0.18056E+01  0.17779E-04  0.17970E+01
   10.5890   3.2050  24.9240  0.18392E+01  0.18692E+01  0.17572E-04  0.18612E+01  0.17993E+01  0.17580E-04  0.17908E+01
   10.5890   3.2050  24.9340  0.18332E+01  0.18628E+01  0.17374E-04  0.18548E+01  0.17931E+01  0.17382E-04  0.17846E+01
   10.5890   3.2050  24.9440  0.18271E+01  0.18564E+01  0.17179E-04  0.18485E+01  0.17869E+01  0.17187E-04  0.17784E+01
   10.5890   3.2050  24.9540  0.18210E+01  0.18500E+01  0.16986E-04  0.18422E+01  0.17807E+01  0.16994E-04  0.17723E+01
   10.5890   3.2050  24.9640  0.18150E+01  0.18437E+01  0.16795E-04  0.18359E+01  0.17746E+01  0.16803E-04  0.17662E+01
   10.5890   3.2050  24.9740  0.18090E+01  0.18374E+01  0.16606E-04  0.18296E+01  0.17685E+01  0.16614E-04  0.17601E+01
   10.5890   3.2050  24.9840  0.18030E+01  0.18311E+01  0.16420E-04  0.18233E+01  0.17623E+01  0.16427E-04  0.17540E+01
   10.5890   3.2050  24.9940  0.17970E+01  0.18248E+01  0.16235E-04  0.18171E+01  0.17562E+01  0.16242E-04  0.17479E+01
   10.5890   3.2050  25.0040  0.17911E+01  0.18185E+01  0.16052E-04  0.18108E+01  0.17501E+01  0.16059E-04  0.17418E+01
   10.5890   3.2050  25.0140  0.17851E+01  0.18122E+01  0.15871E-04  0.18046E+01  0.17440E+01  0.15878E-04  0.17358E+01
   10.5890   3.2050  25.0240  0.17792E+01  0.18060E+01  0.15693E-04  0.17984E+01  0.17380E+01  0.15699E-04  0.17298E+01
   10.5890   3.2050  25.0340  0.17733E+01  0.17997E+01  0.15516E-04  0.17922E+01  0.17319E+01  0.15522E-04  0.17238E+01
   10.5890   3.2050  25.0440  0.17674E+01  0.17935E+01  0.15341E-04  0.17860E+01  0.17259E+01  0.15347E-04  0.17178E+01
   10.5890   3.2050  25.0540  0.17615E+01  0.17873E+01  0.15168E-04  0.17798E+01  0.17198E+01  0.15174E-04  0.17117E+01
   10.5890   3.2050  25.0640  0.17556E+01  0.17811E+01  0.14997E-04  0.17736E+01  0.17138E+01  0.15003E-04  0.17058E+01
   10.5890   3.2050  25.0740  0.17498E+01  0.17750E+01  0.14828E-04  0.17675E+01  0.17078E+01  0.14834E-04  0.16998E+01
   10.5890   3.2050  25.0840  0.17439E+01  0.17688E+01  0.14661E-04  0.17614E+01  0.17019E+01  0.14666E-04  0.16939E+01
   10.5890   3.2050  25.0940  0.17381E+01  0.17626E+01  0.14495E-04  0.17553E+01  0.16959E+01  0.14501E-04  0.16880E+01
   10.5890   3.2050  25.1040  0.17323E+01  0.17566E+01  0.14331E-04  0.17493E+01  0.16900E+01  0.14337E-04  0.16821E+01
   10.5890   3.2050  25.1140  0.17265E+01  0.17506E+01  0.14170E-04  0.17433E+01  0.16841E+01  0.14175E-04  0.16763E+01
   10.5890   3.2050  25.1240  0.17208E+01  0.17445E+01  0.14010E-04  0.17373E+01  0.16783E+01  0.14015E-04  0.16705E+01
   10.5890   3.2050  25.1340  0.17150E+01  0.17385E+01  0.13852E-04  0.17313E+01  0.16725E+01  0.13857E-04  0.16647E+01
   10.5890   3.2050  25.1440  0.17093E+01  0.17324E+01  0.13695E-04  0.17252E+01  0.16665E+01  0.13700E-04  0.16588E+01
   10.5890   3.2050  25.1540  0.17036E+01  0.17264E+01  0.13540E-04  0.17192E+01  0.16607E+01  0.13545E-04  0.16530E+01
   10.5890   3.2050  25.1640  0.16979E+01  0.17204E+01  0.13387E-04  0.17133E+01  0.16549E+01  0.13392E-04  0.16473E+01
   10.5890   3.2050  25.1740  0.16922E+01  0.17144E+01  0.13236E-04  0.17074E+01  0.16491E+01  0.13241E-04  0.16415E+01
   10.5890   3.2050  25.1840  0.16865E+01  0.17085E+01  0.13086E-04  0.17015E+01  0.16433E+01  0.13091E-04  0.16358E+01
   10.5890   3.2050  25.1940  0.16809E+01  0.17026E+01  0.12938E-04  0.16956E+01  0.16376E+01  0.12943E-04  0.16300E+01
   10.5890   3.2050  25.2040  0.16752E+01  0.16966E+01  0.12792E-04  0.16897E+01  0.16318E+01  0.12797E-04  0.16243E+01
   10.5890   3.2050  25.2140  0.16696E+01  0.16907E+01  0.12648E-04  0.16838E+01  0.16261E+01  0.12652E-04  0.16186E+01
   10.5890   3.2050  25.2240  0.16640E+01  0.16848E+01  0.12504E-04  0.16779E+01  0.16204E+01  0.12509E-04  0.16129E+01
   10.5890   3.2050  25.2340  0.16584E+01  0.16789E+01  0.12363E-04  0.16721E+01  0.16147E+01  0.12367E-04  0.16073E+01
   10.5890   3.2050  25.2440  0.16528E+01  0.16731E+01  0.12223E-04  0.16663E+01  0.16090E+01  0.12227E-04  0.16016E+01
   10.5890   3.2050  25.2540  0.16473E+01  0.16673E+01  0.12085E-04  0.16605E+01  0.16033E+01  0.12089E-04  0.15960E+01
   10.5890   3.2050  25.2640  0.16417E+01  0.16613E+01  0.11948E-04  0.16546E+01  0.15976E+01  0.11952E-04  0.15903E+01
   10.5890   3.2050  25.2740  0.16362E+01  0.16555E+01  0.11813E-04  0.16488E+01  0.15920E+01  0.11816E-04  0.15847E+01
   10.5890   3.2050  25.2840  0.16307E+01  0.16498E+01  0.11679E-04  0.16431E+01  0.15864E+01  0.11683E-04  0.15792E+01
   10.5890   3.2050  25.2940  0.16252E+01  0.16440E+01  0.11547E-04  0.16373E+01  0.15808E+01  0.11550E-04  0.15736E+01
   10.5890   3.2050  25.3040  0.16197E+01  0.16374E+01  0.11416E-04  0.16308E+01  0.15751E+01  0.11419E-04  0.15680E+01
   10.5890   3.2050  25.3140  0.16142E+01  0.16317E+01  0.11287E-04  0.16251E+01  0.15689E+01  0.11290E-04  0.15617E+01
   10.5890   3.2050  25.3240  0.16088E+01  0.16260E+01  0.11159E-04  0.16195E+01  0.15633E+01  0.11162E-04  0.15562E+01
   10.5890   3.2050  25.3340  0.16034E+01  0.16204E+01  0.11032E-04  0.16138E+01  0.15578E+01  0.11036E-04  0.15508E+01
   10.5890   3.2050  25.3440  0.15979E+01  0.16147E+01  0.10907E-04  0.16082E+01  0.15523E+01  0.10911E-04  0.15453E+01
   10.5890   3.2050  25.3540  0.15925E+01  0.16091E+01  0.10784E-04  0.16026E+01  0.15469E+01  0.10787E-04  0.15399E+01
   10.5890   3.2050  25.3640  0.15872E+01  0.16034E+01  0.10662E-04  0.15970E+01  0.15414E+01  0.10665E-04  0.15345E+01
   10.5890   3.2050  25.3740  0.15818E+01  0.15978E+01  0.10541E-04  0.15914E+01  0.15360E+01  0.10544E-04  0.15291E+01
   10.5890   3.2050  25.3840  0.15764E+01  0.15928E+01  0.10422E-04  0.15864E+01  0.15311E+01  0.10424E-04  0.15242E+01
   10.5890   3.2050  25.3940  0.15711E+01  0.15872E+01  0.10304E-04  0.15809E+01  0.15257E+01  0.10306E-04  0.15189E+01
   10.5890   3.2050  25.4040  0.15658E+01  0.15817E+01  0.10187E-04  0.15753E+01  0.15203E+01  0.10190E-04  0.15135E+01
   10.5890   3.2050  25.4140  0.15604E+01  0.15761E+01  0.10071E-04  0.15698E+01  0.15150E+01  0.10074E-04  0.15082E+01
   10.5890   3.2050  25.4240  0.15551E+01  0.15706E+01  0.99573E-05  0.15644E+01  0.15096E+01  0.99599E-05  0.15029E+01
   10.5890   3.2050  25.4340  0.15499E+01  0.15651E+01  0.98446E-05  0.15588E+01  0.15042E+01  0.98471E-05  0.14975E+01
   10.5890   3.2050  25.4440  0.15446E+01  0.15596E+01  0.97331E-05  0.15533E+01  0.14989E+01  0.97356E-05  0.14922E+01
   10.5890   3.2050  25.4540  0.15393E+01  0.15541E+01  0.96228E-05  0.15479E+01  0.14936E+01  0.96252E-05  0.14869E+01
   10.5890   3.2050  25.4640  0.15341E+01  0.15486E+01  0.95138E-05  0.15424E+01  0.14883E+01  0.95162E-05  0.14817E+01
   10.5890   3.2050  25.4740  0.15289E+01  0.15431E+01  0.94061E-05  0.15370E+01  0.14830E+01  0.94084E-05  0.14764E+01
   10.5890   3.2050  25.4840  0.15237E+01  0.15377E+01  0.92996E-05  0.15316E+01  0.14777E+01  0.93018E-05  0.14712E+01
   10.5890   3.2050  25.4940  0.15185E+01  0.15323E+01  0.91943E-05  0.15263E+01  0.14725E+01  0.91965E-05  0.14660E+01
   10.5890   3.2050  25.5040  0.15133E+01  0.15269E+01  0.90903E-05  0.15209E+01  0.14673E+01  0.90924E-05  0.14608E+01
   10.5890   3.2050  25.5140  0.15082E+01  0.15215E+01  0.89874E-05  0.15155E+01  0.14620E+01  0.89894E-05  0.14556E+01
   10.5890   3.2050  25.5240  0.15030E+01  0.15161E+01  0.88856E-05  0.15101E+01  0.14568E+01  0.88876E-05  0.14504E+01
   10.5890   3.2050  25.5340  0.14979E+01  0.15107E+01  0.87845E-05  0.15048E+01  0.14516E+01  0.87865E-05  0.14452E+01
