                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   4.0300  21.0000  0.26602E+01  0.26602E+01  0.00000E+00  0.00000E+00  0.26602E+01  0.00000E+00  0.00000E+00
   10.5890   4.0400  21.0000  0.26371E+01  0.26371E+01  0.00000E+00  0.00000E+00  0.26371E+01  0.00000E+00  0.00000E+00
   10.5890   4.0500  21.0000  0.26139E+01  0.26139E+01  0.00000E+00  0.00000E+00  0.26139E+01  0.00000E+00  0.00000E+00
   10.5890   4.0600  21.0000  0.25908E+01  0.25908E+01  0.00000E+00  0.00000E+00  0.25908E+01  0.00000E+00  0.00000E+00
   10.5890   4.0700  21.0000  0.25677E+01  0.25677E+01  0.00000E+00  0.00000E+00  0.25677E+01  0.00000E+00  0.00000E+00
   10.5890   4.0800  21.0000  0.25446E+01  0.25446E+01  0.00000E+00  0.00000E+00  0.25446E+01  0.00000E+00  0.00000E+00
   10.5890   4.0900  21.0000  0.25215E+01  0.25215E+01  0.00000E+00  0.00000E+00  0.25215E+01  0.00000E+00  0.00000E+00
   10.5890   4.1000  21.0000  0.24984E+01  0.24984E+01  0.00000E+00  0.00000E+00  0.24984E+01  0.00000E+00  0.00000E+00
   10.5890   4.1100  21.0000  0.24752E+01  0.24752E+01  0.00000E+00  0.00000E+00  0.24752E+01  0.00000E+00  0.00000E+00
   10.5890   4.1200  21.0000  0.24521E+01  0.24521E+01  0.00000E+00  0.00000E+00  0.24521E+01  0.00000E+00  0.00000E+00
   10.5890   4.1300  21.0000  0.24290E+01  0.24290E+01  0.00000E+00  0.00000E+00  0.24290E+01  0.00000E+00  0.00000E+00
   10.5890   4.1400  21.0000  0.24059E+01  0.24059E+01  0.00000E+00  0.00000E+00  0.24059E+01  0.00000E+00  0.00000E+00
   10.5890   4.1500  21.0000  0.23828E+01  0.23828E+01  0.00000E+00  0.00000E+00  0.23828E+01  0.00000E+00  0.00000E+00
   10.5890   4.1600  21.0000  0.23598E+01  0.23598E+01  0.00000E+00  0.00000E+00  0.23598E+01  0.00000E+00  0.00000E+00
   10.5890   4.1700  21.0000  0.23367E+01  0.23367E+01  0.00000E+00  0.00000E+00  0.23367E+01  0.00000E+00  0.00000E+00
   10.5890   4.1800  21.0000  0.23137E+01  0.23137E+01  0.00000E+00  0.00000E+00  0.23137E+01  0.00000E+00  0.00000E+00
   10.5890   4.1900  21.0000  0.22907E+01  0.22907E+01  0.00000E+00  0.00000E+00  0.22907E+01  0.00000E+00  0.00000E+00
   10.5890   4.2000  21.0000  0.22677E+01  0.22677E+01  0.00000E+00  0.00000E+00  0.22677E+01  0.00000E+00  0.00000E+00
   10.5890   4.2100  21.0000  0.22447E+01  0.22447E+01  0.00000E+00  0.00000E+00  0.22447E+01  0.00000E+00  0.00000E+00
   10.5890   4.2200  21.0000  0.22218E+01  0.22218E+01  0.00000E+00  0.00000E+00  0.22218E+01  0.00000E+00  0.00000E+00
   10.5890   4.2300  21.0000  0.21989E+01  0.21989E+01  0.00000E+00  0.00000E+00  0.21989E+01  0.00000E+00  0.00000E+00
   10.5890   4.2400  21.0000  0.21761E+01  0.21761E+01  0.00000E+00  0.00000E+00  0.21761E+01  0.00000E+00  0.00000E+00
   10.5890   4.2500  21.0000  0.21533E+01  0.21533E+01  0.00000E+00  0.00000E+00  0.21533E+01  0.00000E+00  0.00000E+00
   10.5890   4.2600  21.0000  0.21305E+01  0.21305E+01  0.00000E+00  0.00000E+00  0.21305E+01  0.00000E+00  0.00000E+00
   10.5890   4.2700  21.0000  0.21078E+01  0.21078E+01  0.00000E+00  0.00000E+00  0.21078E+01  0.00000E+00  0.00000E+00
   10.5890   4.2800  21.0000  0.20852E+01  0.20852E+01  0.00000E+00  0.00000E+00  0.20852E+01  0.00000E+00  0.00000E+00
   10.5890   4.2900  21.0000  0.20626E+01  0.20626E+01  0.00000E+00  0.00000E+00  0.20626E+01  0.00000E+00  0.00000E+00
   10.5890   4.3000  21.0000  0.20400E+01  0.20400E+01  0.00000E+00  0.00000E+00  0.20400E+01  0.00000E+00  0.00000E+00
   10.5890   4.3100  21.0000  0.20175E+01  0.20175E+01  0.00000E+00  0.00000E+00  0.20175E+01  0.00000E+00  0.00000E+00
   10.5890   4.3200  21.0000  0.19951E+01  0.19951E+01  0.00000E+00  0.00000E+00  0.19951E+01  0.00000E+00  0.00000E+00
   10.5890   4.3300  21.0000  0.19727E+01  0.19727E+01  0.00000E+00  0.00000E+00  0.19727E+01  0.00000E+00  0.00000E+00
   10.5890   4.3400  21.0000  0.19504E+01  0.19504E+01  0.00000E+00  0.00000E+00  0.19504E+01  0.00000E+00  0.00000E+00
   10.5890   4.3500  21.0000  0.19281E+01  0.19281E+01  0.00000E+00  0.00000E+00  0.19281E+01  0.00000E+00  0.00000E+00
   10.5890   4.3600  21.0000  0.19060E+01  0.19060E+01  0.00000E+00  0.00000E+00  0.19060E+01  0.00000E+00  0.00000E+00
   10.5890   4.3700  21.0000  0.18838E+01  0.18838E+01  0.00000E+00  0.00000E+00  0.18838E+01  0.00000E+00  0.00000E+00
   10.5890   4.3800  21.0000  0.18618E+01  0.18618E+01  0.00000E+00  0.00000E+00  0.18618E+01  0.00000E+00  0.00000E+00
   10.5890   4.3900  21.0000  0.18398E+01  0.18398E+01  0.00000E+00  0.00000E+00  0.18398E+01  0.00000E+00  0.00000E+00
   10.5890   4.4000  21.0000  0.18179E+01  0.18179E+01  0.00000E+00  0.00000E+00  0.18179E+01  0.00000E+00  0.00000E+00
   10.5890   4.4100  21.0000  0.17961E+01  0.17961E+01  0.00000E+00  0.00000E+00  0.17961E+01  0.00000E+00  0.00000E+00
   10.5890   4.4200  21.0000  0.17744E+01  0.17744E+01  0.00000E+00  0.00000E+00  0.17744E+01  0.00000E+00  0.00000E+00
   10.5890   4.4300  21.0000  0.17528E+01  0.17528E+01  0.00000E+00  0.00000E+00  0.17528E+01  0.00000E+00  0.00000E+00
   10.5890   4.4400  21.0000  0.17313E+01  0.17313E+01  0.00000E+00  0.00000E+00  0.17313E+01  0.00000E+00  0.00000E+00
   10.5890   4.4500  21.0000  0.17099E+01  0.17099E+01  0.00000E+00  0.00000E+00  0.17099E+01  0.00000E+00  0.00000E+00
   10.5890   4.4600  21.0000  0.16886E+01  0.16886E+01  0.00000E+00  0.00000E+00  0.16886E+01  0.00000E+00  0.00000E+00
   10.5890   4.4700  21.0000  0.16674E+01  0.16674E+01  0.00000E+00  0.00000E+00  0.16674E+01  0.00000E+00  0.00000E+00
   10.5890   4.4800  21.0000  0.16463E+01  0.16463E+01  0.00000E+00  0.00000E+00  0.16463E+01  0.00000E+00  0.00000E+00
   10.5890   4.4900  21.0000  0.16253E+01  0.16253E+01  0.00000E+00  0.00000E+00  0.16253E+01  0.00000E+00  0.00000E+00
   10.5890   4.5000  21.0000  0.16044E+01  0.16044E+01  0.00000E+00  0.00000E+00  0.16044E+01  0.00000E+00  0.00000E+00
   10.5890   4.5100  21.0000  0.15836E+01  0.15836E+01  0.00000E+00  0.00000E+00  0.15836E+01  0.00000E+00  0.00000E+00
   10.5890   4.5200  21.0000  0.15629E+01  0.15629E+01  0.00000E+00  0.00000E+00  0.15629E+01  0.00000E+00  0.00000E+00
   10.5890   4.5300  21.0000  0.15424E+01  0.15424E+01  0.00000E+00  0.00000E+00  0.15424E+01  0.00000E+00  0.00000E+00
   10.5890   4.5400  21.0000  0.15220E+01  0.15220E+01  0.00000E+00  0.00000E+00  0.15220E+01  0.00000E+00  0.00000E+00
   10.5890   4.5500  21.0000  0.15017E+01  0.15017E+01  0.00000E+00  0.00000E+00  0.15017E+01  0.00000E+00  0.00000E+00
   10.5890   4.5600  21.0000  0.14816E+01  0.14816E+01  0.00000E+00  0.00000E+00  0.14816E+01  0.00000E+00  0.00000E+00
   10.5890   4.5700  21.0000  0.14615E+01  0.14615E+01  0.00000E+00  0.00000E+00  0.14615E+01  0.00000E+00  0.00000E+00
   10.5890   4.5800  21.0000  0.14416E+01  0.14416E+01  0.00000E+00  0.00000E+00  0.14416E+01  0.00000E+00  0.00000E+00
   10.5890   4.5900  21.0000  0.14218E+01  0.14218E+01  0.00000E+00  0.00000E+00  0.14218E+01  0.00000E+00  0.00000E+00
   10.5890   4.6000  21.0000  0.14022E+01  0.14022E+01  0.00000E+00  0.00000E+00  0.14022E+01  0.00000E+00  0.00000E+00
   10.5890   4.6100  21.0000  0.13827E+01  0.13827E+01  0.00000E+00  0.00000E+00  0.13827E+01  0.00000E+00  0.00000E+00
   10.5890   4.6200  21.0000  0.13634E+01  0.13634E+01  0.00000E+00  0.00000E+00  0.13634E+01  0.00000E+00  0.00000E+00
   10.5890   4.6300  21.0000  0.13442E+01  0.13442E+01  0.00000E+00  0.00000E+00  0.13442E+01  0.00000E+00  0.00000E+00
   10.5890   4.6400  21.0000  0.13251E+01  0.13251E+01  0.00000E+00  0.00000E+00  0.13251E+01  0.00000E+00  0.00000E+00
   10.5890   4.6500  21.0000  0.13062E+01  0.13062E+01  0.00000E+00  0.00000E+00  0.13062E+01  0.00000E+00  0.00000E+00
   10.5890   4.6600  21.0000  0.12875E+01  0.12875E+01  0.00000E+00  0.00000E+00  0.12875E+01  0.00000E+00  0.00000E+00
   10.5890   4.6700  21.0000  0.12689E+01  0.12689E+01  0.00000E+00  0.00000E+00  0.12689E+01  0.00000E+00  0.00000E+00
   10.5890   4.6800  21.0000  0.12504E+01  0.12504E+01  0.00000E+00  0.00000E+00  0.12504E+01  0.00000E+00  0.00000E+00
   10.5890   4.6900  21.0000  0.12321E+01  0.12321E+01  0.00000E+00  0.00000E+00  0.12321E+01  0.00000E+00  0.00000E+00
   10.5890   4.7000  21.0000  0.12139E+01  0.12139E+01  0.00000E+00  0.00000E+00  0.12139E+01  0.00000E+00  0.00000E+00
   10.5890   4.7100  21.0000  0.11958E+01  0.11958E+01  0.00000E+00  0.00000E+00  0.11958E+01  0.00000E+00  0.00000E+00
   10.5890   4.7200  21.0000  0.11780E+01  0.11780E+01  0.00000E+00  0.00000E+00  0.11780E+01  0.00000E+00  0.00000E+00
   10.5890   4.7300  21.0000  0.11602E+01  0.11602E+01  0.00000E+00  0.00000E+00  0.11602E+01  0.00000E+00  0.00000E+00
   10.5890   4.7400  21.0000  0.11427E+01  0.11427E+01  0.00000E+00  0.00000E+00  0.11427E+01  0.00000E+00  0.00000E+00
   10.5890   4.7500  21.0000  0.11252E+01  0.11252E+01  0.00000E+00  0.00000E+00  0.11252E+01  0.00000E+00  0.00000E+00
   10.5890   4.7600  21.0000  0.11079E+01  0.11079E+01  0.00000E+00  0.00000E+00  0.11079E+01  0.00000E+00  0.00000E+00
   10.5890   4.7700  21.0000  0.10908E+01  0.10908E+01  0.00000E+00  0.00000E+00  0.10908E+01  0.00000E+00  0.00000E+00
   10.5890   4.7800  21.0000  0.10738E+01  0.10738E+01  0.00000E+00  0.00000E+00  0.10738E+01  0.00000E+00  0.00000E+00
   10.5890   4.7900  21.0000  0.10571E+01  0.10571E+01  0.00000E+00  0.00000E+00  0.10571E+01  0.00000E+00  0.00000E+00
   10.5890   4.8000  21.0000  0.10405E+01  0.10405E+01  0.00000E+00  0.00000E+00  0.10405E+01  0.00000E+00  0.00000E+00
   10.5890   4.8100  21.0000  0.10241E+01  0.10241E+01  0.00000E+00  0.00000E+00  0.10241E+01  0.00000E+00  0.00000E+00
   10.5890   4.8200  21.0000  0.10078E+01  0.10078E+01  0.00000E+00  0.00000E+00  0.10078E+01  0.00000E+00  0.00000E+00
   10.5890   4.8300  21.0000  0.99169E+00  0.99169E+00  0.00000E+00  0.00000E+00  0.99169E+00  0.00000E+00  0.00000E+00
   10.5890   4.8400  21.0000  0.97567E+00  0.97567E+00  0.00000E+00  0.00000E+00  0.97567E+00  0.00000E+00  0.00000E+00
   10.5890   4.8500  21.0000  0.95981E+00  0.95981E+00  0.00000E+00  0.00000E+00  0.95981E+00  0.00000E+00  0.00000E+00
   10.5890   4.8600  21.0000  0.94417E+00  0.94417E+00  0.00000E+00  0.00000E+00  0.94417E+00  0.00000E+00  0.00000E+00
   10.5890   4.8700  21.0000  0.92871E+00  0.92871E+00  0.00000E+00  0.00000E+00  0.92871E+00  0.00000E+00  0.00000E+00
   10.5890   4.8800  21.0000  0.91342E+00  0.91342E+00  0.00000E+00  0.00000E+00  0.91342E+00  0.00000E+00  0.00000E+00
   10.5890   4.8900  21.0000  0.89827E+00  0.89827E+00  0.00000E+00  0.00000E+00  0.89827E+00  0.00000E+00  0.00000E+00
   10.5890   4.9000  21.0000  0.88329E+00  0.88329E+00  0.00000E+00  0.00000E+00  0.88329E+00  0.00000E+00  0.00000E+00
   10.5890   4.9100  21.0000  0.86848E+00  0.86848E+00  0.00000E+00  0.00000E+00  0.86848E+00  0.00000E+00  0.00000E+00
   10.5890   4.9200  21.0000  0.85384E+00  0.85384E+00  0.00000E+00  0.00000E+00  0.85384E+00  0.00000E+00  0.00000E+00
   10.5890   4.9300  21.0000  0.83940E+00  0.83940E+00  0.00000E+00  0.00000E+00  0.83940E+00  0.00000E+00  0.00000E+00
   10.5890   4.9400  21.0000  0.82516E+00  0.82516E+00  0.00000E+00  0.00000E+00  0.82516E+00  0.00000E+00  0.00000E+00
   10.5890   4.9500  21.0000  0.81112E+00  0.81112E+00  0.00000E+00  0.00000E+00  0.81112E+00  0.00000E+00  0.00000E+00
   10.5890   4.9600  21.0000  0.79725E+00  0.79725E+00  0.00000E+00  0.00000E+00  0.79725E+00  0.00000E+00  0.00000E+00
   10.5890   4.9700  21.0000  0.78351E+00  0.78351E+00  0.00000E+00  0.00000E+00  0.78351E+00  0.00000E+00  0.00000E+00
   10.5890   4.9800  21.0000  0.76986E+00  0.76986E+00  0.00000E+00  0.00000E+00  0.76986E+00  0.00000E+00  0.00000E+00
   10.5890   4.9900  21.0000  0.75632E+00  0.75632E+00  0.00000E+00  0.00000E+00  0.75632E+00  0.00000E+00  0.00000E+00
   10.5890   5.0000  21.0000  0.74299E+00  0.74299E+00  0.00000E+00  0.00000E+00  0.74299E+00  0.00000E+00  0.00000E+00
   10.5890   5.0100  21.0000  0.72989E+00  0.72989E+00  0.00000E+00  0.00000E+00  0.72989E+00  0.00000E+00  0.00000E+00
   10.5890   5.0200  21.0000  0.71705E+00  0.71705E+00  0.00000E+00  0.00000E+00  0.71705E+00  0.00000E+00  0.00000E+00
   10.5890   5.0300  21.0000  0.70446E+00  0.70446E+00  0.00000E+00  0.00000E+00  0.70446E+00  0.00000E+00  0.00000E+00
   10.5890   5.0400  21.0000  0.69212E+00  0.69212E+00  0.00000E+00  0.00000E+00  0.69212E+00  0.00000E+00  0.00000E+00
   10.5890   5.0500  21.0000  0.67999E+00  0.67999E+00  0.00000E+00  0.00000E+00  0.67999E+00  0.00000E+00  0.00000E+00
   10.5890   5.0600  21.0000  0.66792E+00  0.66792E+00  0.00000E+00  0.00000E+00  0.66792E+00  0.00000E+00  0.00000E+00
   10.5890   5.0700  21.0000  0.65587E+00  0.65587E+00  0.00000E+00  0.00000E+00  0.65587E+00  0.00000E+00  0.00000E+00
   10.5890   5.0800  21.0000  0.64388E+00  0.64388E+00  0.00000E+00  0.00000E+00  0.64388E+00  0.00000E+00  0.00000E+00
   10.5890   5.0900  21.0000  0.63212E+00  0.63212E+00  0.00000E+00  0.00000E+00  0.63212E+00  0.00000E+00  0.00000E+00
   10.5890   5.1000  21.0000  0.62058E+00  0.62058E+00  0.00000E+00  0.00000E+00  0.62058E+00  0.00000E+00  0.00000E+00
   10.5890   5.1100  21.0000  0.60919E+00  0.60919E+00  0.00000E+00  0.00000E+00  0.60919E+00  0.00000E+00  0.00000E+00
   10.5890   5.1200  21.0000  0.59783E+00  0.59783E+00  0.00000E+00  0.00000E+00  0.59783E+00  0.00000E+00  0.00000E+00
   10.5890   5.1300  21.0000  0.58669E+00  0.58669E+00  0.00000E+00  0.00000E+00  0.58669E+00  0.00000E+00  0.00000E+00
   10.5890   5.1400  21.0000  0.57584E+00  0.57584E+00  0.00000E+00  0.00000E+00  0.57584E+00  0.00000E+00  0.00000E+00
   10.5890   5.1500  21.0000  0.56538E+00  0.56538E+00  0.00000E+00  0.00000E+00  0.56538E+00  0.00000E+00  0.00000E+00
   10.5890   5.1600  21.0000  0.55513E+00  0.55513E+00  0.00000E+00  0.00000E+00  0.55513E+00  0.00000E+00  0.00000E+00
   10.5890   5.1700  21.0000  0.54499E+00  0.54499E+00  0.00000E+00  0.00000E+00  0.54499E+00  0.00000E+00  0.00000E+00
   10.5890   5.1800  21.0000  0.53480E+00  0.53480E+00  0.00000E+00  0.00000E+00  0.53480E+00  0.00000E+00  0.00000E+00
   10.5890   5.1900  21.0000  0.52465E+00  0.52465E+00  0.00000E+00  0.00000E+00  0.52465E+00  0.00000E+00  0.00000E+00
   10.5890   5.2000  21.0000  0.51467E+00  0.51467E+00  0.00000E+00  0.00000E+00  0.51467E+00  0.00000E+00  0.00000E+00
   10.5890   5.2100  21.0000  0.50483E+00  0.50483E+00  0.00000E+00  0.00000E+00  0.50483E+00  0.00000E+00  0.00000E+00
   10.5890   5.2200  21.0000  0.49513E+00  0.49513E+00  0.00000E+00  0.00000E+00  0.49513E+00  0.00000E+00  0.00000E+00
   10.5890   5.2300  21.0000  0.48546E+00  0.48546E+00  0.00000E+00  0.00000E+00  0.48546E+00  0.00000E+00  0.00000E+00
   10.5890   5.2400  21.0000  0.47574E+00  0.47574E+00  0.00000E+00  0.00000E+00  0.47574E+00  0.00000E+00  0.00000E+00
   10.5890   5.2500  21.0000  0.46614E+00  0.46614E+00  0.00000E+00  0.00000E+00  0.46614E+00  0.00000E+00  0.00000E+00
   10.5890   5.2600  21.0000  0.45690E+00  0.45690E+00  0.00000E+00  0.00000E+00  0.45690E+00  0.00000E+00  0.00000E+00
   10.5890   5.2700  21.0000  0.44804E+00  0.44804E+00  0.00000E+00  0.00000E+00  0.44804E+00  0.00000E+00  0.00000E+00
   10.5890   5.2800  21.0000  0.43938E+00  0.43938E+00  0.00000E+00  0.00000E+00  0.43938E+00  0.00000E+00  0.00000E+00
   10.5890   5.2900  21.0000  0.43070E+00  0.43070E+00  0.00000E+00  0.00000E+00  0.43070E+00  0.00000E+00  0.00000E+00
   10.5890   5.3000  21.0000  0.42182E+00  0.42182E+00  0.00000E+00  0.00000E+00  0.42182E+00  0.00000E+00  0.00000E+00
   10.5890   5.3100  21.0000  0.41293E+00  0.41293E+00  0.00000E+00  0.00000E+00  0.41293E+00  0.00000E+00  0.00000E+00
   10.5890   5.3200  21.0000  0.40421E+00  0.40421E+00  0.00000E+00  0.00000E+00  0.40421E+00  0.00000E+00  0.00000E+00
   10.5890   5.3300  21.0000  0.39593E+00  0.39593E+00  0.00000E+00  0.00000E+00  0.39593E+00  0.00000E+00  0.00000E+00
   10.5890   5.3400  21.0000  0.38770E+00  0.38770E+00  0.00000E+00  0.00000E+00  0.38770E+00  0.00000E+00  0.00000E+00
   10.5890   5.3500  21.0000  0.37944E+00  0.37944E+00  0.00000E+00  0.00000E+00  0.37944E+00  0.00000E+00  0.00000E+00
   10.5890   5.3600  21.0000  0.37132E+00  0.37132E+00  0.00000E+00  0.00000E+00  0.37132E+00  0.00000E+00  0.00000E+00
   10.5890   5.3700  21.0000  0.36337E+00  0.36337E+00  0.00000E+00  0.00000E+00  0.36337E+00  0.00000E+00  0.00000E+00
   10.5890   5.3800  21.0000  0.35567E+00  0.35567E+00  0.00000E+00  0.00000E+00  0.35567E+00  0.00000E+00  0.00000E+00
   10.5890   5.3900  21.0000  0.34793E+00  0.34793E+00  0.00000E+00  0.00000E+00  0.34793E+00  0.00000E+00  0.00000E+00
   10.5890   5.4000  21.0000  0.34005E+00  0.34005E+00  0.00000E+00  0.00000E+00  0.34005E+00  0.00000E+00  0.00000E+00
   10.5890   5.4100  21.0000  0.33197E+00  0.33197E+00  0.00000E+00  0.00000E+00  0.33197E+00  0.00000E+00  0.00000E+00
   10.5890   5.4200  21.0000  0.32374E+00  0.32374E+00  0.00000E+00  0.00000E+00  0.32374E+00  0.00000E+00  0.00000E+00
   10.5890   5.4300  21.0000  0.31540E+00  0.31540E+00  0.00000E+00  0.00000E+00  0.31540E+00  0.00000E+00  0.00000E+00
   10.5890   5.4400  21.0000  0.30769E+00  0.30769E+00  0.00000E+00  0.00000E+00  0.30769E+00  0.00000E+00  0.00000E+00
   10.5890   5.4500  21.0000  0.29985E+00  0.29985E+00  0.00000E+00  0.00000E+00  0.29985E+00  0.00000E+00  0.00000E+00
   10.5890   5.4600  21.0000  0.29171E+00  0.29171E+00  0.00000E+00  0.00000E+00  0.29171E+00  0.00000E+00  0.00000E+00
   10.5890   5.4700  21.0000  0.28277E+00  0.28277E+00  0.00000E+00  0.00000E+00  0.28277E+00  0.00000E+00  0.00000E+00
   10.5890   5.4800  21.0000  0.27369E+00  0.27369E+00  0.00000E+00  0.00000E+00  0.27369E+00  0.00000E+00  0.00000E+00
   10.5890   5.4900  21.0000  0.26475E+00  0.26475E+00  0.00000E+00  0.00000E+00  0.26475E+00  0.00000E+00  0.00000E+00
   10.5890   5.5000  21.0000  0.25621E+00  0.25621E+00  0.00000E+00  0.00000E+00  0.25621E+00  0.00000E+00  0.00000E+00
   10.5890   5.5100  21.0000  0.24822E+00  0.24822E+00  0.00000E+00  0.00000E+00  0.24822E+00  0.00000E+00  0.00000E+00
   10.5890   5.5200  21.0000  0.24051E+00  0.24051E+00  0.00000E+00  0.00000E+00  0.24051E+00  0.00000E+00  0.00000E+00
   10.5890   5.5300  21.0000  0.23292E+00  0.23292E+00  0.00000E+00  0.00000E+00  0.23292E+00  0.00000E+00  0.00000E+00
   10.5890   5.5400  21.0000  0.22540E+00  0.22540E+00  0.00000E+00  0.00000E+00  0.22540E+00  0.00000E+00  0.00000E+00
   10.5890   5.5500  21.0000  0.21844E+00  0.21844E+00  0.00000E+00  0.00000E+00  0.21844E+00  0.00000E+00  0.00000E+00
   10.5890   5.5600  21.0000  0.21170E+00  0.21170E+00  0.00000E+00  0.00000E+00  0.21170E+00  0.00000E+00  0.00000E+00
   10.5890   5.5700  21.0000  0.20503E+00  0.20503E+00  0.00000E+00  0.00000E+00  0.20503E+00  0.00000E+00  0.00000E+00
   10.5890   5.5800  21.0000  0.19828E+00  0.19828E+00  0.00000E+00  0.00000E+00  0.19828E+00  0.00000E+00  0.00000E+00
   10.5890   5.5900  21.0000  0.19143E+00  0.19143E+00  0.00000E+00  0.00000E+00  0.19143E+00  0.00000E+00  0.00000E+00
   10.5890   5.6000  21.0000  0.18460E+00  0.18460E+00  0.00000E+00  0.00000E+00  0.18460E+00  0.00000E+00  0.00000E+00
   10.5890   5.6100  21.0000  0.17798E+00  0.17798E+00  0.00000E+00  0.00000E+00  0.17798E+00  0.00000E+00  0.00000E+00
   10.5890   5.6200  21.0000  0.17180E+00  0.17180E+00  0.00000E+00  0.00000E+00  0.17180E+00  0.00000E+00  0.00000E+00
   10.5890   5.6300  21.0000  0.16564E+00  0.16564E+00  0.00000E+00  0.00000E+00  0.16564E+00  0.00000E+00  0.00000E+00
   10.5890   5.6400  21.0000  0.15936E+00  0.15936E+00  0.00000E+00  0.00000E+00  0.15936E+00  0.00000E+00  0.00000E+00
   10.5890   5.6500  21.0000  0.15315E+00  0.15315E+00  0.00000E+00  0.00000E+00  0.15315E+00  0.00000E+00  0.00000E+00
   10.5890   5.6600  21.0000  0.14688E+00  0.14688E+00  0.00000E+00  0.00000E+00  0.14688E+00  0.00000E+00  0.00000E+00
   10.5890   5.6700  21.0000  0.14060E+00  0.14060E+00  0.00000E+00  0.00000E+00  0.14060E+00  0.00000E+00  0.00000E+00
   10.5890   5.6800  21.0000  0.13452E+00  0.13452E+00  0.00000E+00  0.00000E+00  0.13452E+00  0.00000E+00  0.00000E+00
   10.5890   5.6900  21.0000  0.12873E+00  0.12873E+00  0.00000E+00  0.00000E+00  0.12873E+00  0.00000E+00  0.00000E+00
   10.5890   5.7000  21.0000  0.12343E+00  0.12343E+00  0.00000E+00  0.00000E+00  0.12343E+00  0.00000E+00  0.00000E+00
   10.5890   5.7100  21.0000  0.11850E+00  0.11850E+00  0.00000E+00  0.00000E+00  0.11850E+00  0.00000E+00  0.00000E+00
   10.5890   5.7200  21.0000  0.11383E+00  0.11383E+00  0.00000E+00  0.00000E+00  0.11383E+00  0.00000E+00  0.00000E+00
   10.5890   5.7300  21.0000  0.10938E+00  0.10938E+00  0.00000E+00  0.00000E+00  0.10938E+00  0.00000E+00  0.00000E+00
   10.5890   5.7400  21.0000  0.10505E+00  0.10505E+00  0.00000E+00  0.00000E+00  0.10505E+00  0.00000E+00  0.00000E+00
   10.5890   5.7500  21.0000  0.10077E+00  0.10077E+00  0.00000E+00  0.00000E+00  0.10077E+00  0.00000E+00  0.00000E+00
   10.5890   5.7600  21.0000  0.96610E-01  0.96610E-01  0.00000E+00  0.00000E+00  0.96610E-01  0.00000E+00  0.00000E+00
   10.5890   5.7700  21.0000  0.92458E-01  0.92458E-01  0.00000E+00  0.00000E+00  0.92458E-01  0.00000E+00  0.00000E+00
   10.5890   5.7800  21.0000  0.88629E-01  0.88629E-01  0.00000E+00  0.00000E+00  0.88629E-01  0.00000E+00  0.00000E+00
   10.5890   5.7900  21.0000  0.85431E-01  0.85431E-01  0.00000E+00  0.00000E+00  0.85431E-01  0.00000E+00  0.00000E+00
   10.5890   5.8000  21.0000  0.82315E-01  0.82315E-01  0.00000E+00  0.00000E+00  0.82315E-01  0.00000E+00  0.00000E+00
   10.5890   5.8100  21.0000  0.79399E-01  0.79399E-01  0.00000E+00  0.00000E+00  0.79399E-01  0.00000E+00  0.00000E+00
   10.5890   5.8200  21.0000  0.76624E-01  0.76624E-01  0.00000E+00  0.00000E+00  0.76624E-01  0.00000E+00  0.00000E+00
   10.5890   5.8300  21.0000  0.73878E-01  0.73878E-01  0.00000E+00  0.00000E+00  0.73878E-01  0.00000E+00  0.00000E+00
   10.5890   5.8400  21.0000  0.71162E-01  0.71162E-01  0.00000E+00  0.00000E+00  0.71162E-01  0.00000E+00  0.00000E+00
   10.5890   5.8500  21.0000  0.68420E-01  0.68420E-01  0.00000E+00  0.00000E+00  0.68420E-01  0.00000E+00  0.00000E+00
   10.5890   5.8600  21.0000  0.65632E-01  0.65632E-01  0.00000E+00  0.00000E+00  0.65632E-01  0.00000E+00  0.00000E+00
   10.5890   5.8700  21.0000  0.62728E-01  0.62728E-01  0.00000E+00  0.00000E+00  0.62728E-01  0.00000E+00  0.00000E+00
   10.5890   5.8800  21.0000  0.59842E-01  0.59842E-01  0.00000E+00  0.00000E+00  0.59842E-01  0.00000E+00  0.00000E+00
   10.5890   5.8900  21.0000  0.57002E-01  0.57002E-01  0.00000E+00  0.00000E+00  0.57002E-01  0.00000E+00  0.00000E+00
   10.5890   5.9000  21.0000  0.54279E-01  0.54279E-01  0.00000E+00  0.00000E+00  0.54279E-01  0.00000E+00  0.00000E+00
   10.5890   5.9100  21.0000  0.51725E-01  0.51725E-01  0.00000E+00  0.00000E+00  0.51725E-01  0.00000E+00  0.00000E+00
   10.5890   5.9200  21.0000  0.49352E-01  0.49352E-01  0.00000E+00  0.00000E+00  0.49352E-01  0.00000E+00  0.00000E+00
   10.5890   5.9300  21.0000  0.47300E-01  0.47300E-01  0.00000E+00  0.00000E+00  0.47300E-01  0.00000E+00  0.00000E+00
   10.5890   5.9400  21.0000  0.45485E-01  0.45485E-01  0.00000E+00  0.00000E+00  0.45485E-01  0.00000E+00  0.00000E+00
   10.5890   5.9500  21.0000  0.43918E-01  0.43918E-01  0.00000E+00  0.00000E+00  0.43918E-01  0.00000E+00  0.00000E+00
